date,Housing Inventory: New Listing Count,state,msa,city
2020-08-01,1632.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-09-01,1720.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-10-01,1512.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-11-01,1456.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-12-01,1224.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-01-01,1320.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-02-01,1428.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-03-01,1340.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-04-01,1292.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-05-01,1276.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-06-01,1288.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-07-01,1368.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-08-01,1596.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-09-01,1452.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-10-01,1464.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-11-01,1220.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-07-01,1.49,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-08-01,-7.11,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-09-01,2.11,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-10-01,3.88,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-11-01,-10.45,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-12-01,-12.22,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-01-01,30.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-02-01,8.47,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-03-01,13.17,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-04-01,-11.64,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-05-01,0.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-06-01,-14.29,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-07-01,4.17,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-08-01,8.25,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-09-01,-35.33,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-10-01,36.43,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-11-01,-11.26,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-12-01,-18.58,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-01-01,63.77,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-02-01,4.65,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-03-01,-2.33,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-04-01,2.6,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-05-01,-6.96,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-06-01,-5.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-07-01,1.69,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-08-01,-5.92,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-09-01,-0.76,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-10-01,7.36,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-11-01,-10.64,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-12-01,-26.98,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-01-01,57.61,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-02-01,1.15,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-03-01,14.09,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-04-01,-44.82,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-05-01,28.16,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-06-01,21.13,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-07-01,2.09,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-08-01,-7.06,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-09-01,5.39,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-10-01,-12.09,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-11-01,-3.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-12-01,-15.93,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-01-01,7.84,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-02-01,8.18,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-03-01,-6.16,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-04-01,-3.58,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-05-01,-1.24,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-06-01,0.94,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-07-01,6.21,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-08-01,16.67,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-09-01,-9.02,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-10-01,0.83,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-11-01,-16.67,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-07-01,0.74,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-08-01,1.34,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-09-01,-2.52,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-10-01,18.58,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-11-01,14.29,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-12-01,23.44,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-01-01,-9.03,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-02-01,-9.31,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-03-01,0.8,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-04-01,2.99,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-05-01,5.16,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-06-01,-4.48,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-07-01,-1.96,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-08-01,14.25,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-09-01,-27.65,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-10-01,-4.98,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-11-01,-5.83,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-12-01,-12.66,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-01-01,9.44,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-02-01,5.58,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-03-01,-8.88,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-04-01,5.8,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-05-01,-1.56,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-06-01,8.07,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-07-01,5.5,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-08-01,-8.31,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-09-01,40.71,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-10-01,10.73,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-11-01,11.5,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-12-01,0.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-01-01,-3.76,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-02-01,-6.98,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-03-01,8.66,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-04-01,-41.56,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-05-01,-19.5,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-06-01,3.61,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-07-01,4.03,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-08-01,2.77,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-09-01,9.14,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-10-01,-10.64,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-11-01,-3.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-12-01,10.87,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-01-01,-24.14,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-02-01,-18.86,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-03-01,-33.27,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-04-01,16.61,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-05-01,-10.14,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-06-01,-25.12,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-07-01,-22.1,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-08-01,-2.21,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-09-01,-15.58,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-10-01,-3.17,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-11-01,-16.21,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2016-07-01,528.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-08-01,468.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-09-01,432.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-10-01,392.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-11-01,364.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-12-01,248.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-01-01,404.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-02-01,536.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-03-01,644.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-04-01,644.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-05-01,684.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-06-01,604.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-07-01,492.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-08-01,540.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-09-01,468.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-10-01,492.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-11-01,480.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-12-01,284.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-01-01,356.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-02-01,500.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-03-01,560.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-04-01,712.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-05-01,688.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-06-01,656.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-07-01,592.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-08-01,516.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-09-01,532.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-10-01,476.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-11-01,372.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-12-01,276.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-01-01,436.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-02-01,516.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-03-01,696.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-04-01,764.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-05-01,684.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-06-01,556.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-07-01,508.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-08-01,472.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-09-01,432.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-10-01,380.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-11-01,308.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-12-01,204.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-01-01,328.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-02-01,472.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-03-01,428.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-04-01,252.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-05-01,344.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-06-01,484.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-07-01,500.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-08-01,420.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-09-01,436.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-10-01,440.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-11-01,300.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-12-01,212.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-01-01,252.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-02-01,288.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-03-01,460.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-04-01,544.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-05-01,556.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-06-01,648.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-07-01,620.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-08-01,500.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-09-01,448.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-10-01,456.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-11-01,312.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-07-01,-18.54,NJ,"Trenton-Princeton, NJ",Trenton
2017-08-01,9.76,NJ,"Trenton-Princeton, NJ",Trenton
2017-09-01,-13.33,NJ,"Trenton-Princeton, NJ",Trenton
2017-10-01,5.13,NJ,"Trenton-Princeton, NJ",Trenton
2017-11-01,-2.44,NJ,"Trenton-Princeton, NJ",Trenton
2017-12-01,-40.83,NJ,"Trenton-Princeton, NJ",Trenton
2018-01-01,25.35,NJ,"Trenton-Princeton, NJ",Trenton
2018-02-01,40.45,NJ,"Trenton-Princeton, NJ",Trenton
2018-03-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-04-01,27.14,NJ,"Trenton-Princeton, NJ",Trenton
2018-05-01,-3.37,NJ,"Trenton-Princeton, NJ",Trenton
2018-06-01,-4.65,NJ,"Trenton-Princeton, NJ",Trenton
2018-07-01,-9.76,NJ,"Trenton-Princeton, NJ",Trenton
2018-08-01,-12.84,NJ,"Trenton-Princeton, NJ",Trenton
2018-09-01,3.1,NJ,"Trenton-Princeton, NJ",Trenton
2018-10-01,-10.53,NJ,"Trenton-Princeton, NJ",Trenton
2018-11-01,-21.85,NJ,"Trenton-Princeton, NJ",Trenton
2018-12-01,-25.81,NJ,"Trenton-Princeton, NJ",Trenton
2019-01-01,57.97,NJ,"Trenton-Princeton, NJ",Trenton
2019-02-01,18.35,NJ,"Trenton-Princeton, NJ",Trenton
2019-03-01,34.88,NJ,"Trenton-Princeton, NJ",Trenton
2019-04-01,9.77,NJ,"Trenton-Princeton, NJ",Trenton
2019-05-01,-10.47,NJ,"Trenton-Princeton, NJ",Trenton
2019-06-01,-18.71,NJ,"Trenton-Princeton, NJ",Trenton
2019-07-01,-8.63,NJ,"Trenton-Princeton, NJ",Trenton
2019-08-01,-7.09,NJ,"Trenton-Princeton, NJ",Trenton
2019-09-01,-8.47,NJ,"Trenton-Princeton, NJ",Trenton
2019-10-01,-12.04,NJ,"Trenton-Princeton, NJ",Trenton
2019-11-01,-18.95,NJ,"Trenton-Princeton, NJ",Trenton
2019-12-01,-33.77,NJ,"Trenton-Princeton, NJ",Trenton
2020-01-01,60.78,NJ,"Trenton-Princeton, NJ",Trenton
2020-02-01,43.9,NJ,"Trenton-Princeton, NJ",Trenton
2020-03-01,-9.32,NJ,"Trenton-Princeton, NJ",Trenton
2020-04-01,-41.12,NJ,"Trenton-Princeton, NJ",Trenton
2020-05-01,36.51,NJ,"Trenton-Princeton, NJ",Trenton
2020-06-01,40.7,NJ,"Trenton-Princeton, NJ",Trenton
2020-07-01,3.31,NJ,"Trenton-Princeton, NJ",Trenton
2020-08-01,-16.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-09-01,3.81,NJ,"Trenton-Princeton, NJ",Trenton
2020-10-01,0.92,NJ,"Trenton-Princeton, NJ",Trenton
2020-11-01,-31.82,NJ,"Trenton-Princeton, NJ",Trenton
2020-12-01,-29.33,NJ,"Trenton-Princeton, NJ",Trenton
2021-01-01,18.87,NJ,"Trenton-Princeton, NJ",Trenton
2021-02-01,14.29,NJ,"Trenton-Princeton, NJ",Trenton
2021-03-01,59.72,NJ,"Trenton-Princeton, NJ",Trenton
2021-04-01,18.26,NJ,"Trenton-Princeton, NJ",Trenton
2021-05-01,2.21,NJ,"Trenton-Princeton, NJ",Trenton
2021-06-01,16.55,NJ,"Trenton-Princeton, NJ",Trenton
2021-07-01,-4.32,NJ,"Trenton-Princeton, NJ",Trenton
2021-08-01,-19.35,NJ,"Trenton-Princeton, NJ",Trenton
2021-09-01,-10.4,NJ,"Trenton-Princeton, NJ",Trenton
2021-10-01,1.79,NJ,"Trenton-Princeton, NJ",Trenton
2021-11-01,-31.58,NJ,"Trenton-Princeton, NJ",Trenton
2017-07-01,-6.82,NJ,"Trenton-Princeton, NJ",Trenton
2017-08-01,15.38,NJ,"Trenton-Princeton, NJ",Trenton
2017-09-01,8.33,NJ,"Trenton-Princeton, NJ",Trenton
2017-10-01,25.51,NJ,"Trenton-Princeton, NJ",Trenton
2017-11-01,31.87,NJ,"Trenton-Princeton, NJ",Trenton
2017-12-01,14.52,NJ,"Trenton-Princeton, NJ",Trenton
2018-01-01,-11.88,NJ,"Trenton-Princeton, NJ",Trenton
2018-02-01,-6.72,NJ,"Trenton-Princeton, NJ",Trenton
2018-03-01,-13.04,NJ,"Trenton-Princeton, NJ",Trenton
2018-04-01,10.56,NJ,"Trenton-Princeton, NJ",Trenton
2018-05-01,0.58,NJ,"Trenton-Princeton, NJ",Trenton
2018-06-01,8.61,NJ,"Trenton-Princeton, NJ",Trenton
2018-07-01,20.33,NJ,"Trenton-Princeton, NJ",Trenton
2018-08-01,-4.44,NJ,"Trenton-Princeton, NJ",Trenton
2018-09-01,13.68,NJ,"Trenton-Princeton, NJ",Trenton
2018-10-01,-3.25,NJ,"Trenton-Princeton, NJ",Trenton
2018-11-01,-22.5,NJ,"Trenton-Princeton, NJ",Trenton
2018-12-01,-2.82,NJ,"Trenton-Princeton, NJ",Trenton
2019-01-01,22.47,NJ,"Trenton-Princeton, NJ",Trenton
2019-02-01,3.2,NJ,"Trenton-Princeton, NJ",Trenton
2019-03-01,24.29,NJ,"Trenton-Princeton, NJ",Trenton
2019-04-01,7.3,NJ,"Trenton-Princeton, NJ",Trenton
2019-05-01,-0.58,NJ,"Trenton-Princeton, NJ",Trenton
2019-06-01,-15.24,NJ,"Trenton-Princeton, NJ",Trenton
2019-07-01,-14.19,NJ,"Trenton-Princeton, NJ",Trenton
2019-08-01,-8.53,NJ,"Trenton-Princeton, NJ",Trenton
2019-09-01,-18.8,NJ,"Trenton-Princeton, NJ",Trenton
2019-10-01,-20.17,NJ,"Trenton-Princeton, NJ",Trenton
2019-11-01,-17.2,NJ,"Trenton-Princeton, NJ",Trenton
2019-12-01,-26.09,NJ,"Trenton-Princeton, NJ",Trenton
2020-01-01,-24.77,NJ,"Trenton-Princeton, NJ",Trenton
2020-02-01,-8.53,NJ,"Trenton-Princeton, NJ",Trenton
2020-03-01,-38.51,NJ,"Trenton-Princeton, NJ",Trenton
2020-04-01,-67.02,NJ,"Trenton-Princeton, NJ",Trenton
2020-05-01,-49.71,NJ,"Trenton-Princeton, NJ",Trenton
2020-06-01,-12.95,NJ,"Trenton-Princeton, NJ",Trenton
2020-07-01,-1.57,NJ,"Trenton-Princeton, NJ",Trenton
2020-08-01,-11.02,NJ,"Trenton-Princeton, NJ",Trenton
2020-09-01,0.93,NJ,"Trenton-Princeton, NJ",Trenton
2020-10-01,15.79,NJ,"Trenton-Princeton, NJ",Trenton
2020-11-01,-2.6,NJ,"Trenton-Princeton, NJ",Trenton
2020-12-01,3.92,NJ,"Trenton-Princeton, NJ",Trenton
2021-01-01,-23.17,NJ,"Trenton-Princeton, NJ",Trenton
2021-02-01,-38.98,NJ,"Trenton-Princeton, NJ",Trenton
2021-03-01,7.48,NJ,"Trenton-Princeton, NJ",Trenton
2021-04-01,115.87,NJ,"Trenton-Princeton, NJ",Trenton
2021-05-01,61.63,NJ,"Trenton-Princeton, NJ",Trenton
2021-06-01,33.88,NJ,"Trenton-Princeton, NJ",Trenton
2021-07-01,24.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-08-01,19.05,NJ,"Trenton-Princeton, NJ",Trenton
2021-09-01,2.75,NJ,"Trenton-Princeton, NJ",Trenton
2021-10-01,3.64,NJ,"Trenton-Princeton, NJ",Trenton
2021-11-01,4.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-07-01,328.0,NE,"Lincoln, NE",Lincoln
2016-08-01,364.0,NE,"Lincoln, NE",Lincoln
2016-09-01,372.0,NE,"Lincoln, NE",Lincoln
2016-10-01,368.0,NE,"Lincoln, NE",Lincoln
2016-11-01,300.0,NE,"Lincoln, NE",Lincoln
2016-12-01,192.0,NE,"Lincoln, NE",Lincoln
2017-01-01,260.0,NE,"Lincoln, NE",Lincoln
2017-02-01,312.0,NE,"Lincoln, NE",Lincoln
2017-03-01,284.0,NE,"Lincoln, NE",Lincoln
2017-04-01,352.0,NE,"Lincoln, NE",Lincoln
2017-05-01,364.0,NE,"Lincoln, NE",Lincoln
2017-06-01,400.0,NE,"Lincoln, NE",Lincoln
2017-07-01,376.0,NE,"Lincoln, NE",Lincoln
2017-08-01,372.0,NE,"Lincoln, NE",Lincoln
2017-09-01,348.0,NE,"Lincoln, NE",Lincoln
2017-10-01,376.0,NE,"Lincoln, NE",Lincoln
2017-11-01,300.0,NE,"Lincoln, NE",Lincoln
2017-12-01,284.0,NE,"Lincoln, NE",Lincoln
2018-01-01,296.0,NE,"Lincoln, NE",Lincoln
2018-02-01,296.0,NE,"Lincoln, NE",Lincoln
2018-03-01,288.0,NE,"Lincoln, NE",Lincoln
2018-04-01,344.0,NE,"Lincoln, NE",Lincoln
2018-05-01,428.0,NE,"Lincoln, NE",Lincoln
2018-06-01,420.0,NE,"Lincoln, NE",Lincoln
2018-07-01,444.0,NE,"Lincoln, NE",Lincoln
2018-08-01,444.0,NE,"Lincoln, NE",Lincoln
2018-09-01,368.0,NE,"Lincoln, NE",Lincoln
2018-10-01,412.0,NE,"Lincoln, NE",Lincoln
2018-11-01,416.0,NE,"Lincoln, NE",Lincoln
2018-12-01,236.0,NE,"Lincoln, NE",Lincoln
2019-01-01,388.0,NE,"Lincoln, NE",Lincoln
2019-02-01,292.0,NE,"Lincoln, NE",Lincoln
2019-03-01,1876.0,NE,"Lincoln, NE",Lincoln
2019-04-01,428.0,NE,"Lincoln, NE",Lincoln
2019-05-01,488.0,NE,"Lincoln, NE",Lincoln
2019-06-01,460.0,NE,"Lincoln, NE",Lincoln
2019-07-01,444.0,NE,"Lincoln, NE",Lincoln
2019-08-01,452.0,NE,"Lincoln, NE",Lincoln
2019-09-01,452.0,NE,"Lincoln, NE",Lincoln
2019-10-01,464.0,NE,"Lincoln, NE",Lincoln
2019-11-01,316.0,NE,"Lincoln, NE",Lincoln
2019-12-01,288.0,NE,"Lincoln, NE",Lincoln
2020-01-01,268.0,NE,"Lincoln, NE",Lincoln
2020-02-01,256.0,NE,"Lincoln, NE",Lincoln
2020-03-01,428.0,NE,"Lincoln, NE",Lincoln
2020-04-01,304.0,NE,"Lincoln, NE",Lincoln
