date,Housing Inventory: Active Listing Count,state,msa,city
2021-11-01,-13.01,VA,"Charlottesville, VA",Charlottesville
2017-07-01,-9.12,VA,"Charlottesville, VA",Charlottesville
2017-08-01,-8.66,VA,"Charlottesville, VA",Charlottesville
2017-09-01,-7.04,VA,"Charlottesville, VA",Charlottesville
2017-10-01,-8.61,VA,"Charlottesville, VA",Charlottesville
2017-11-01,-4.19,VA,"Charlottesville, VA",Charlottesville
2017-12-01,-7.62,VA,"Charlottesville, VA",Charlottesville
2018-01-01,-4.19,VA,"Charlottesville, VA",Charlottesville
2018-02-01,-5.55,VA,"Charlottesville, VA",Charlottesville
2018-03-01,-3.75,VA,"Charlottesville, VA",Charlottesville
2018-04-01,-3.32,VA,"Charlottesville, VA",Charlottesville
2018-05-01,-2.09,VA,"Charlottesville, VA",Charlottesville
2018-06-01,-0.52,VA,"Charlottesville, VA",Charlottesville
2018-07-01,0.0,VA,"Charlottesville, VA",Charlottesville
2018-08-01,-0.54,VA,"Charlottesville, VA",Charlottesville
2018-09-01,0.84,VA,"Charlottesville, VA",Charlottesville
2018-10-01,5.58,VA,"Charlottesville, VA",Charlottesville
2018-11-01,1.37,VA,"Charlottesville, VA",Charlottesville
2018-12-01,2.17,VA,"Charlottesville, VA",Charlottesville
2019-01-01,0.8,VA,"Charlottesville, VA",Charlottesville
2019-02-01,-0.08,VA,"Charlottesville, VA",Charlottesville
2019-03-01,-3.76,VA,"Charlottesville, VA",Charlottesville
2019-04-01,-3.99,VA,"Charlottesville, VA",Charlottesville
2019-05-01,-3.85,VA,"Charlottesville, VA",Charlottesville
2019-06-01,-5.75,VA,"Charlottesville, VA",Charlottesville
2019-07-01,-4.49,VA,"Charlottesville, VA",Charlottesville
2019-08-01,-3.96,VA,"Charlottesville, VA",Charlottesville
2019-09-01,-6.51,VA,"Charlottesville, VA",Charlottesville
2019-10-01,-7.04,VA,"Charlottesville, VA",Charlottesville
2019-11-01,-6.7,VA,"Charlottesville, VA",Charlottesville
2019-12-01,-7.41,VA,"Charlottesville, VA",Charlottesville
2020-01-01,-8.13,VA,"Charlottesville, VA",Charlottesville
2020-02-01,-7.74,VA,"Charlottesville, VA",Charlottesville
2020-03-01,-10.29,VA,"Charlottesville, VA",Charlottesville
2020-04-01,-16.96,VA,"Charlottesville, VA",Charlottesville
2020-05-01,-22.6,VA,"Charlottesville, VA",Charlottesville
2020-06-01,-29.68,VA,"Charlottesville, VA",Charlottesville
2020-07-01,-33.62,VA,"Charlottesville, VA",Charlottesville
2020-08-01,-38.98,VA,"Charlottesville, VA",Charlottesville
2020-09-01,-45.13,VA,"Charlottesville, VA",Charlottesville
2020-10-01,-48.55,VA,"Charlottesville, VA",Charlottesville
2020-11-01,-47.65,VA,"Charlottesville, VA",Charlottesville
2020-12-01,-49.37,VA,"Charlottesville, VA",Charlottesville
2021-01-01,-52.66,VA,"Charlottesville, VA",Charlottesville
2021-02-01,-61.91,VA,"Charlottesville, VA",Charlottesville
2021-03-01,-61.39,VA,"Charlottesville, VA",Charlottesville
2021-04-01,-62.91,VA,"Charlottesville, VA",Charlottesville
2021-05-01,-59.98,VA,"Charlottesville, VA",Charlottesville
2021-06-01,-54.9,VA,"Charlottesville, VA",Charlottesville
2021-07-01,-50.09,VA,"Charlottesville, VA",Charlottesville
2021-08-01,-44.93,VA,"Charlottesville, VA",Charlottesville
2021-09-01,-36.56,VA,"Charlottesville, VA",Charlottesville
2021-10-01,-39.63,VA,"Charlottesville, VA",Charlottesville
2021-11-01,-43.54,VA,"Charlottesville, VA",Charlottesville
2016-07-01,1719.0,GA,"Gainesville, GA",Gainesville
2016-08-01,1556.0,GA,"Gainesville, GA",Gainesville
2016-09-01,1557.0,GA,"Gainesville, GA",Gainesville
2016-10-01,1470.0,GA,"Gainesville, GA",Gainesville
2016-11-01,1420.0,GA,"Gainesville, GA",Gainesville
2016-12-01,1265.0,GA,"Gainesville, GA",Gainesville
2017-01-01,1261.0,GA,"Gainesville, GA",Gainesville
2017-02-01,1265.0,GA,"Gainesville, GA",Gainesville
2017-03-01,1187.0,GA,"Gainesville, GA",Gainesville
2017-04-01,1266.0,GA,"Gainesville, GA",Gainesville
2017-05-01,1300.0,GA,"Gainesville, GA",Gainesville
2017-06-01,1343.0,GA,"Gainesville, GA",Gainesville
2017-07-01,1349.0,GA,"Gainesville, GA",Gainesville
2017-08-01,1662.0,GA,"Gainesville, GA",Gainesville
2017-09-01,1586.0,GA,"Gainesville, GA",Gainesville
2017-10-01,1528.0,GA,"Gainesville, GA",Gainesville
2017-11-01,1568.0,GA,"Gainesville, GA",Gainesville
2017-12-01,1519.0,GA,"Gainesville, GA",Gainesville
2018-01-01,1404.0,GA,"Gainesville, GA",Gainesville
2018-02-01,1452.0,GA,"Gainesville, GA",Gainesville
2018-03-01,1510.0,GA,"Gainesville, GA",Gainesville
2018-04-01,1649.0,GA,"Gainesville, GA",Gainesville
2018-05-01,1722.0,GA,"Gainesville, GA",Gainesville
2018-06-01,1756.0,GA,"Gainesville, GA",Gainesville
2018-07-01,1784.0,GA,"Gainesville, GA",Gainesville
2018-08-01,1784.0,GA,"Gainesville, GA",Gainesville
2018-09-01,1782.0,GA,"Gainesville, GA",Gainesville
2018-10-01,1983.0,GA,"Gainesville, GA",Gainesville
2018-11-01,1891.0,GA,"Gainesville, GA",Gainesville
2018-12-01,1844.0,GA,"Gainesville, GA",Gainesville
2019-01-01,1709.0,GA,"Gainesville, GA",Gainesville
2019-02-01,1685.0,GA,"Gainesville, GA",Gainesville
2019-03-01,1845.0,GA,"Gainesville, GA",Gainesville
2019-04-01,2174.0,GA,"Gainesville, GA",Gainesville
2019-05-01,2285.0,GA,"Gainesville, GA",Gainesville
2019-06-01,2369.0,GA,"Gainesville, GA",Gainesville
2019-07-01,2410.0,GA,"Gainesville, GA",Gainesville
2019-08-01,2374.0,GA,"Gainesville, GA",Gainesville
2019-09-01,2277.0,GA,"Gainesville, GA",Gainesville
2019-10-01,2034.0,GA,"Gainesville, GA",Gainesville
2019-11-01,1807.0,GA,"Gainesville, GA",Gainesville
2019-12-01,1715.0,GA,"Gainesville, GA",Gainesville
2020-01-01,1596.0,GA,"Gainesville, GA",Gainesville
2020-02-01,1540.0,GA,"Gainesville, GA",Gainesville
2020-03-01,1604.0,GA,"Gainesville, GA",Gainesville
2020-04-01,1684.0,GA,"Gainesville, GA",Gainesville
2020-05-01,1587.0,GA,"Gainesville, GA",Gainesville
2020-06-01,1365.0,GA,"Gainesville, GA",Gainesville
2020-07-01,1284.0,GA,"Gainesville, GA",Gainesville
2020-08-01,1104.0,GA,"Gainesville, GA",Gainesville
2020-09-01,981.0,GA,"Gainesville, GA",Gainesville
2020-10-01,935.0,GA,"Gainesville, GA",Gainesville
2020-11-01,828.0,GA,"Gainesville, GA",Gainesville
2020-12-01,722.0,GA,"Gainesville, GA",Gainesville
2021-01-01,575.0,GA,"Gainesville, GA",Gainesville
2021-02-01,423.0,GA,"Gainesville, GA",Gainesville
2021-03-01,440.0,GA,"Gainesville, GA",Gainesville
2021-04-01,426.0,GA,"Gainesville, GA",Gainesville
2021-05-01,439.0,GA,"Gainesville, GA",Gainesville
2021-06-01,522.0,GA,"Gainesville, GA",Gainesville
2021-07-01,624.0,GA,"Gainesville, GA",Gainesville
2021-08-01,736.0,GA,"Gainesville, GA",Gainesville
2021-09-01,681.0,GA,"Gainesville, GA",Gainesville
2021-10-01,679.0,GA,"Gainesville, GA",Gainesville
2021-11-01,648.0,GA,"Gainesville, GA",Gainesville
2017-07-01,0.45,GA,"Gainesville, GA",Gainesville
2017-08-01,23.2,GA,"Gainesville, GA",Gainesville
2017-09-01,-4.57,GA,"Gainesville, GA",Gainesville
2017-10-01,-3.66,GA,"Gainesville, GA",Gainesville
2017-11-01,2.62,GA,"Gainesville, GA",Gainesville
2017-12-01,-3.13,GA,"Gainesville, GA",Gainesville
2018-01-01,-7.57,GA,"Gainesville, GA",Gainesville
2018-02-01,3.42,GA,"Gainesville, GA",Gainesville
2018-03-01,3.99,GA,"Gainesville, GA",Gainesville
2018-04-01,9.21,GA,"Gainesville, GA",Gainesville
2018-05-01,4.43,GA,"Gainesville, GA",Gainesville
2018-06-01,1.97,GA,"Gainesville, GA",Gainesville
2018-07-01,1.59,GA,"Gainesville, GA",Gainesville
2018-08-01,0.0,GA,"Gainesville, GA",Gainesville
2018-09-01,-0.11,GA,"Gainesville, GA",Gainesville
2018-10-01,11.28,GA,"Gainesville, GA",Gainesville
2018-11-01,-4.64,GA,"Gainesville, GA",Gainesville
2018-12-01,-2.49,GA,"Gainesville, GA",Gainesville
2019-01-01,-7.32,GA,"Gainesville, GA",Gainesville
2019-02-01,-1.4,GA,"Gainesville, GA",Gainesville
2019-03-01,9.5,GA,"Gainesville, GA",Gainesville
2019-04-01,17.83,GA,"Gainesville, GA",Gainesville
2019-05-01,5.11,GA,"Gainesville, GA",Gainesville
2019-06-01,3.68,GA,"Gainesville, GA",Gainesville
2019-07-01,1.73,GA,"Gainesville, GA",Gainesville
2019-08-01,-1.49,GA,"Gainesville, GA",Gainesville
2019-09-01,-4.09,GA,"Gainesville, GA",Gainesville
2019-10-01,-10.67,GA,"Gainesville, GA",Gainesville
2019-11-01,-11.16,GA,"Gainesville, GA",Gainesville
2019-12-01,-5.09,GA,"Gainesville, GA",Gainesville
2020-01-01,-6.94,GA,"Gainesville, GA",Gainesville
2020-02-01,-3.51,GA,"Gainesville, GA",Gainesville
2020-03-01,4.16,GA,"Gainesville, GA",Gainesville
2020-04-01,4.99,GA,"Gainesville, GA",Gainesville
2020-05-01,-5.76,GA,"Gainesville, GA",Gainesville
2020-06-01,-13.99,GA,"Gainesville, GA",Gainesville
2020-07-01,-5.93,GA,"Gainesville, GA",Gainesville
2020-08-01,-14.02,GA,"Gainesville, GA",Gainesville
2020-09-01,-11.14,GA,"Gainesville, GA",Gainesville
2020-10-01,-4.69,GA,"Gainesville, GA",Gainesville
2020-11-01,-11.44,GA,"Gainesville, GA",Gainesville
2020-12-01,-12.8,GA,"Gainesville, GA",Gainesville
2021-01-01,-20.36,GA,"Gainesville, GA",Gainesville
2021-02-01,-26.43,GA,"Gainesville, GA",Gainesville
2021-03-01,4.02,GA,"Gainesville, GA",Gainesville
2021-04-01,-3.18,GA,"Gainesville, GA",Gainesville
2021-05-01,3.05,GA,"Gainesville, GA",Gainesville
2021-06-01,18.91,GA,"Gainesville, GA",Gainesville
2021-07-01,19.54,GA,"Gainesville, GA",Gainesville
2021-08-01,17.95,GA,"Gainesville, GA",Gainesville
2021-09-01,-7.47,GA,"Gainesville, GA",Gainesville
2021-10-01,-0.29,GA,"Gainesville, GA",Gainesville
2021-11-01,-4.57,GA,"Gainesville, GA",Gainesville
2017-07-01,-21.52,GA,"Gainesville, GA",Gainesville
2017-08-01,6.81,GA,"Gainesville, GA",Gainesville
2017-09-01,1.86,GA,"Gainesville, GA",Gainesville
2017-10-01,3.95,GA,"Gainesville, GA",Gainesville
2017-11-01,10.42,GA,"Gainesville, GA",Gainesville
2017-12-01,20.08,GA,"Gainesville, GA",Gainesville
2018-01-01,11.34,GA,"Gainesville, GA",Gainesville
2018-02-01,14.78,GA,"Gainesville, GA",Gainesville
2018-03-01,27.21,GA,"Gainesville, GA",Gainesville
2018-04-01,30.25,GA,"Gainesville, GA",Gainesville
2018-05-01,32.46,GA,"Gainesville, GA",Gainesville
2018-06-01,30.75,GA,"Gainesville, GA",Gainesville
2018-07-01,32.25,GA,"Gainesville, GA",Gainesville
2018-08-01,7.34,GA,"Gainesville, GA",Gainesville
2018-09-01,12.36,GA,"Gainesville, GA",Gainesville
2018-10-01,29.78,GA,"Gainesville, GA",Gainesville
2018-11-01,20.6,GA,"Gainesville, GA",Gainesville
2018-12-01,21.4,GA,"Gainesville, GA",Gainesville
2019-01-01,21.72,GA,"Gainesville, GA",Gainesville
2019-02-01,16.05,GA,"Gainesville, GA",Gainesville
2019-03-01,22.19,GA,"Gainesville, GA",Gainesville
2019-04-01,31.84,GA,"Gainesville, GA",Gainesville
2019-05-01,32.69,GA,"Gainesville, GA",Gainesville
2019-06-01,34.91,GA,"Gainesville, GA",Gainesville
2019-07-01,35.09,GA,"Gainesville, GA",Gainesville
2019-08-01,33.07,GA,"Gainesville, GA",Gainesville
2019-09-01,27.78,GA,"Gainesville, GA",Gainesville
2019-10-01,2.57,GA,"Gainesville, GA",Gainesville
2019-11-01,-4.44,GA,"Gainesville, GA",Gainesville
2019-12-01,-7.0,GA,"Gainesville, GA",Gainesville
2020-01-01,-6.61,GA,"Gainesville, GA",Gainesville
2020-02-01,-8.61,GA,"Gainesville, GA",Gainesville
2020-03-01,-13.06,GA,"Gainesville, GA",Gainesville
2020-04-01,-22.54,GA,"Gainesville, GA",Gainesville
2020-05-01,-30.55,GA,"Gainesville, GA",Gainesville
2020-06-01,-42.38,GA,"Gainesville, GA",Gainesville
2020-07-01,-46.72,GA,"Gainesville, GA",Gainesville
2020-08-01,-53.5,GA,"Gainesville, GA",Gainesville
2020-09-01,-56.92,GA,"Gainesville, GA",Gainesville
2020-10-01,-54.03,GA,"Gainesville, GA",Gainesville
2020-11-01,-54.18,GA,"Gainesville, GA",Gainesville
2020-12-01,-57.9,GA,"Gainesville, GA",Gainesville
2021-01-01,-63.97,GA,"Gainesville, GA",Gainesville
2021-02-01,-72.53,GA,"Gainesville, GA",Gainesville
2021-03-01,-72.57,GA,"Gainesville, GA",Gainesville
2021-04-01,-74.7,GA,"Gainesville, GA",Gainesville
2021-05-01,-72.34,GA,"Gainesville, GA",Gainesville
2021-06-01,-61.76,GA,"Gainesville, GA",Gainesville
2021-07-01,-51.4,GA,"Gainesville, GA",Gainesville
2021-08-01,-33.33,GA,"Gainesville, GA",Gainesville
2021-09-01,-30.58,GA,"Gainesville, GA",Gainesville
2021-10-01,-27.38,GA,"Gainesville, GA",Gainesville
2021-11-01,-21.74,GA,"Gainesville, GA",Gainesville
2016-07-01,1859.0,FL,"Punta Gorda, FL",Punta Gorda
2016-08-01,1816.0,FL,"Punta Gorda, FL",Punta Gorda
2016-09-01,1814.0,FL,"Punta Gorda, FL",Punta Gorda
2016-10-01,1926.0,FL,"Punta Gorda, FL",Punta Gorda
2016-11-01,2114.0,FL,"Punta Gorda, FL",Punta Gorda
2016-12-01,2250.0,FL,"Punta Gorda, FL",Punta Gorda
2017-01-01,2362.0,FL,"Punta Gorda, FL",Punta Gorda
2017-02-01,2495.0,FL,"Punta Gorda, FL",Punta Gorda
2017-03-01,2490.0,FL,"Punta Gorda, FL",Punta Gorda
2017-04-01,2345.0,FL,"Punta Gorda, FL",Punta Gorda
2017-05-01,2231.0,FL,"Punta Gorda, FL",Punta Gorda
2017-06-01,2038.0,FL,"Punta Gorda, FL",Punta Gorda
2017-07-01,1957.0,FL,"Punta Gorda, FL",Punta Gorda
2017-08-01,1814.0,FL,"Punta Gorda, FL",Punta Gorda
2017-09-01,1773.0,FL,"Punta Gorda, FL",Punta Gorda
2017-10-01,1843.0,FL,"Punta Gorda, FL",Punta Gorda
2017-11-01,1986.0,FL,"Punta Gorda, FL",Punta Gorda
2017-12-01,2121.0,FL,"Punta Gorda, FL",Punta Gorda
2018-01-01,2269.0,FL,"Punta Gorda, FL",Punta Gorda
2018-02-01,2323.0,FL,"Punta Gorda, FL",Punta Gorda
2018-03-01,2333.0,FL,"Punta Gorda, FL",Punta Gorda
2018-04-01,2248.0,FL,"Punta Gorda, FL",Punta Gorda
2018-05-01,2137.0,FL,"Punta Gorda, FL",Punta Gorda
2018-06-01,1969.0,FL,"Punta Gorda, FL",Punta Gorda
2018-07-01,1922.0,FL,"Punta Gorda, FL",Punta Gorda
2018-08-01,1879.0,FL,"Punta Gorda, FL",Punta Gorda
2018-09-01,1851.0,FL,"Punta Gorda, FL",Punta Gorda
2018-10-01,1973.0,FL,"Punta Gorda, FL",Punta Gorda
2018-11-01,2208.0,FL,"Punta Gorda, FL",Punta Gorda
2018-12-01,2399.0,FL,"Punta Gorda, FL",Punta Gorda
2019-01-01,2508.0,FL,"Punta Gorda, FL",Punta Gorda
2019-02-01,2657.0,FL,"Punta Gorda, FL",Punta Gorda
2019-03-01,2621.0,FL,"Punta Gorda, FL",Punta Gorda
2019-04-01,2527.0,FL,"Punta Gorda, FL",Punta Gorda
2019-05-01,2345.0,FL,"Punta Gorda, FL",Punta Gorda
2019-06-01,2150.0,FL,"Punta Gorda, FL",Punta Gorda
2019-07-01,1976.0,FL,"Punta Gorda, FL",Punta Gorda
2019-08-01,1887.0,FL,"Punta Gorda, FL",Punta Gorda
2019-09-01,1844.0,FL,"Punta Gorda, FL",Punta Gorda
2019-10-01,1955.0,FL,"Punta Gorda, FL",Punta Gorda
2019-11-01,2047.0,FL,"Punta Gorda, FL",Punta Gorda
2019-12-01,2083.0,FL,"Punta Gorda, FL",Punta Gorda
2020-01-01,2063.0,FL,"Punta Gorda, FL",Punta Gorda
2020-02-01,2042.0,FL,"Punta Gorda, FL",Punta Gorda
2020-03-01,2075.0,FL,"Punta Gorda, FL",Punta Gorda
2020-04-01,2129.0,FL,"Punta Gorda, FL",Punta Gorda
2020-05-01,2020.0,FL,"Punta Gorda, FL",Punta Gorda
2020-06-01,1800.0,FL,"Punta Gorda, FL",Punta Gorda
2020-07-01,1595.0,FL,"Punta Gorda, FL",Punta Gorda
2020-08-01,1502.0,FL,"Punta Gorda, FL",Punta Gorda
2020-09-01,1424.0,FL,"Punta Gorda, FL",Punta Gorda
2020-10-01,1351.0,FL,"Punta Gorda, FL",Punta Gorda
2020-11-01,1313.0,FL,"Punta Gorda, FL",Punta Gorda
2020-12-01,1224.0,FL,"Punta Gorda, FL",Punta Gorda
2021-01-01,1032.0,FL,"Punta Gorda, FL",Punta Gorda
2021-02-01,813.0,FL,"Punta Gorda, FL",Punta Gorda
2021-03-01,626.0,FL,"Punta Gorda, FL",Punta Gorda
2021-04-01,523.0,FL,"Punta Gorda, FL",Punta Gorda
2021-05-01,541.0,FL,"Punta Gorda, FL",Punta Gorda
2021-06-01,542.0,FL,"Punta Gorda, FL",Punta Gorda
2021-07-01,588.0,FL,"Punta Gorda, FL",Punta Gorda
2021-08-01,644.0,FL,"Punta Gorda, FL",Punta Gorda
2021-09-01,672.0,FL,"Punta Gorda, FL",Punta Gorda
2021-10-01,665.0,FL,"Punta Gorda, FL",Punta Gorda
2021-11-01,640.0,FL,"Punta Gorda, FL",Punta Gorda
2017-07-01,-3.97,FL,"Punta Gorda, FL",Punta Gorda
2017-08-01,-7.31,FL,"Punta Gorda, FL",Punta Gorda
2017-09-01,-2.26,FL,"Punta Gorda, FL",Punta Gorda
2017-10-01,3.95,FL,"Punta Gorda, FL",Punta Gorda
2017-11-01,7.76,FL,"Punta Gorda, FL",Punta Gorda
2017-12-01,6.8,FL,"Punta Gorda, FL",Punta Gorda
2018-01-01,6.98,FL,"Punta Gorda, FL",Punta Gorda
2018-02-01,2.38,FL,"Punta Gorda, FL",Punta Gorda
2018-03-01,0.43,FL,"Punta Gorda, FL",Punta Gorda
2018-04-01,-3.64,FL,"Punta Gorda, FL",Punta Gorda
2018-05-01,-4.94,FL,"Punta Gorda, FL",Punta Gorda
2018-06-01,-7.86,FL,"Punta Gorda, FL",Punta Gorda
2018-07-01,-2.39,FL,"Punta Gorda, FL",Punta Gorda
2018-08-01,-2.24,FL,"Punta Gorda, FL",Punta Gorda
2018-09-01,-1.49,FL,"Punta Gorda, FL",Punta Gorda
2018-10-01,6.59,FL,"Punta Gorda, FL",Punta Gorda
2018-11-01,11.91,FL,"Punta Gorda, FL",Punta Gorda
2018-12-01,8.65,FL,"Punta Gorda, FL",Punta Gorda
2019-01-01,4.54,FL,"Punta Gorda, FL",Punta Gorda
2019-02-01,5.94,FL,"Punta Gorda, FL",Punta Gorda
2019-03-01,-1.35,FL,"Punta Gorda, FL",Punta Gorda
2019-04-01,-3.59,FL,"Punta Gorda, FL",Punta Gorda
2019-05-01,-7.2,FL,"Punta Gorda, FL",Punta Gorda
2019-06-01,-8.32,FL,"Punta Gorda, FL",Punta Gorda
2019-07-01,-8.09,FL,"Punta Gorda, FL",Punta Gorda
2019-08-01,-4.5,FL,"Punta Gorda, FL",Punta Gorda
2019-09-01,-2.28,FL,"Punta Gorda, FL",Punta Gorda
2019-10-01,6.02,FL,"Punta Gorda, FL",Punta Gorda
2019-11-01,4.71,FL,"Punta Gorda, FL",Punta Gorda
2019-12-01,1.76,FL,"Punta Gorda, FL",Punta Gorda
2020-01-01,-0.96,FL,"Punta Gorda, FL",Punta Gorda
2020-02-01,-1.02,FL,"Punta Gorda, FL",Punta Gorda
2020-03-01,1.62,FL,"Punta Gorda, FL",Punta Gorda
2020-04-01,2.6,FL,"Punta Gorda, FL",Punta Gorda
2020-05-01,-5.12,FL,"Punta Gorda, FL",Punta Gorda
2020-06-01,-10.89,FL,"Punta Gorda, FL",Punta Gorda
2020-07-01,-11.39,FL,"Punta Gorda, FL",Punta Gorda
2020-08-01,-5.83,FL,"Punta Gorda, FL",Punta Gorda
2020-09-01,-5.19,FL,"Punta Gorda, FL",Punta Gorda
2020-10-01,-5.13,FL,"Punta Gorda, FL",Punta Gorda
2020-11-01,-2.81,FL,"Punta Gorda, FL",Punta Gorda
2020-12-01,-6.78,FL,"Punta Gorda, FL",Punta Gorda
2021-01-01,-15.69,FL,"Punta Gorda, FL",Punta Gorda
2021-02-01,-21.22,FL,"Punta Gorda, FL",Punta Gorda
2021-03-01,-23.0,FL,"Punta Gorda, FL",Punta Gorda
2021-04-01,-16.45,FL,"Punta Gorda, FL",Punta Gorda
2021-05-01,3.44,FL,"Punta Gorda, FL",Punta Gorda
2021-06-01,0.18,FL,"Punta Gorda, FL",Punta Gorda
2021-07-01,8.49,FL,"Punta Gorda, FL",Punta Gorda
2021-08-01,9.52,FL,"Punta Gorda, FL",Punta Gorda
2021-09-01,4.35,FL,"Punta Gorda, FL",Punta Gorda
2021-10-01,-1.04,FL,"Punta Gorda, FL",Punta Gorda
2021-11-01,-3.76,FL,"Punta Gorda, FL",Punta Gorda
2017-07-01,5.27,FL,"Punta Gorda, FL",Punta Gorda
2017-08-01,-0.11,FL,"Punta Gorda, FL",Punta Gorda
2017-09-01,-2.26,FL,"Punta Gorda, FL",Punta Gorda
2017-10-01,-4.31,FL,"Punta Gorda, FL",Punta Gorda
2017-11-01,-6.05,FL,"Punta Gorda, FL",Punta Gorda
2017-12-01,-5.73,FL,"Punta Gorda, FL",Punta Gorda
2018-01-01,-3.94,FL,"Punta Gorda, FL",Punta Gorda
2018-02-01,-6.89,FL,"Punta Gorda, FL",Punta Gorda
2018-03-01,-6.31,FL,"Punta Gorda, FL",Punta Gorda
2018-04-01,-4.14,FL,"Punta Gorda, FL",Punta Gorda
2018-05-01,-4.21,FL,"Punta Gorda, FL",Punta Gorda
2018-06-01,-3.39,FL,"Punta Gorda, FL",Punta Gorda
2018-07-01,-1.79,FL,"Punta Gorda, FL",Punta Gorda
2018-08-01,3.58,FL,"Punta Gorda, FL",Punta Gorda
2018-09-01,4.4,FL,"Punta Gorda, FL",Punta Gorda
2018-10-01,7.05,FL,"Punta Gorda, FL",Punta Gorda
2018-11-01,11.18,FL,"Punta Gorda, FL",Punta Gorda
2018-12-01,13.11,FL,"Punta Gorda, FL",Punta Gorda
2019-01-01,10.53,FL,"Punta Gorda, FL",Punta Gorda
2019-02-01,14.38,FL,"Punta Gorda, FL",Punta Gorda
2019-03-01,12.34,FL,"Punta Gorda, FL",Punta Gorda
2019-04-01,12.41,FL,"Punta Gorda, FL",Punta Gorda
2019-05-01,9.73,FL,"Punta Gorda, FL",Punta Gorda
2019-06-01,9.19,FL,"Punta Gorda, FL",Punta Gorda
2019-07-01,2.81,FL,"Punta Gorda, FL",Punta Gorda
2019-08-01,0.43,FL,"Punta Gorda, FL",Punta Gorda
2019-09-01,-0.38,FL,"Punta Gorda, FL",Punta Gorda
2019-10-01,-0.91,FL,"Punta Gorda, FL",Punta Gorda
2019-11-01,-7.29,FL,"Punta Gorda, FL",Punta Gorda
2019-12-01,-13.17,FL,"Punta Gorda, FL",Punta Gorda
2020-01-01,-17.74,FL,"Punta Gorda, FL",Punta Gorda
2020-02-01,-23.15,FL,"Punta Gorda, FL",Punta Gorda
2020-03-01,-20.83,FL,"Punta Gorda, FL",Punta Gorda
2020-04-01,-15.75,FL,"Punta Gorda, FL",Punta Gorda
2020-05-01,-13.86,FL,"Punta Gorda, FL",Punta Gorda
2020-06-01,-16.28,FL,"Punta Gorda, FL",Punta Gorda
2020-07-01,-19.28,FL,"Punta Gorda, FL",Punta Gorda
2020-08-01,-20.4,FL,"Punta Gorda, FL",Punta Gorda
2020-09-01,-22.78,FL,"Punta Gorda, FL",Punta Gorda
2020-10-01,-30.9,FL,"Punta Gorda, FL",Punta Gorda
2020-11-01,-35.86,FL,"Punta Gorda, FL",Punta Gorda
2020-12-01,-41.24,FL,"Punta Gorda, FL",Punta Gorda
2021-01-01,-49.98,FL,"Punta Gorda, FL",Punta Gorda
2021-02-01,-60.19,FL,"Punta Gorda, FL",Punta Gorda
2021-03-01,-69.83,FL,"Punta Gorda, FL",Punta Gorda
2021-04-01,-75.43,FL,"Punta Gorda, FL",Punta Gorda
2021-05-01,-73.22,FL,"Punta Gorda, FL",Punta Gorda
2021-06-01,-69.89,FL,"Punta Gorda, FL",Punta Gorda
2021-07-01,-63.13,FL,"Punta Gorda, FL",Punta Gorda
2021-08-01,-57.12,FL,"Punta Gorda, FL",Punta Gorda
2021-09-01,-52.81,FL,"Punta Gorda, FL",Punta Gorda
2021-10-01,-50.78,FL,"Punta Gorda, FL",Punta Gorda
2021-11-01,-51.26,FL,"Punta Gorda, FL",Punta Gorda
2016-07-01,667.0,CO,"Pueblo, CO",Pueblo
2016-08-01,668.0,CO,"Pueblo, CO",Pueblo
2016-09-01,656.0,CO,"Pueblo, CO",Pueblo
2016-10-01,634.0,CO,"Pueblo, CO",Pueblo
2016-11-01,588.0,CO,"Pueblo, CO",Pueblo
2016-12-01,548.0,CO,"Pueblo, CO",Pueblo
2017-01-01,489.0,CO,"Pueblo, CO",Pueblo
2017-02-01,452.0,CO,"Pueblo, CO",Pueblo
2017-03-01,424.0,CO,"Pueblo, CO",Pueblo
2017-04-01,394.0,CO,"Pueblo, CO",Pueblo
2017-05-01,400.0,CO,"Pueblo, CO",Pueblo
2017-06-01,442.0,CO,"Pueblo, CO",Pueblo
2017-07-01,524.0,CO,"Pueblo, CO",Pueblo
2017-08-01,566.0,CO,"Pueblo, CO",Pueblo
2017-09-01,584.0,CO,"Pueblo, CO",Pueblo
2017-10-01,568.0,CO,"Pueblo, CO",Pueblo
2017-11-01,538.0,CO,"Pueblo, CO",Pueblo
2017-12-01,503.0,CO,"Pueblo, CO",Pueblo
2018-01-01,453.0,CO,"Pueblo, CO",Pueblo
2018-02-01,420.0,CO,"Pueblo, CO",Pueblo
2018-03-01,437.0,CO,"Pueblo, CO",Pueblo
2018-04-01,439.0,CO,"Pueblo, CO",Pueblo
2018-05-01,451.0,CO,"Pueblo, CO",Pueblo
2018-06-01,514.0,CO,"Pueblo, CO",Pueblo
2018-07-01,562.0,CO,"Pueblo, CO",Pueblo
2018-08-01,620.0,CO,"Pueblo, CO",Pueblo
2018-09-01,653.0,CO,"Pueblo, CO",Pueblo
2018-10-01,645.0,CO,"Pueblo, CO",Pueblo
2018-11-01,619.0,CO,"Pueblo, CO",Pueblo
2018-12-01,570.0,CO,"Pueblo, CO",Pueblo
2019-01-01,528.0,CO,"Pueblo, CO",Pueblo
2019-02-01,510.0,CO,"Pueblo, CO",Pueblo
2019-03-01,485.0,CO,"Pueblo, CO",Pueblo
2019-04-01,451.0,CO,"Pueblo, CO",Pueblo
