date,Housing Inventory: Median Days on Market Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-10-01,-5.3191489,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2018-11-01,-1.1235955,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2018-12-01,29.5454545,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-01-01,3.5087719,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-02-01,-11.8644068,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-03-01,9.6153846,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-04-01,-78.0701754,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-05-01,148.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-06-01,19.3548387,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-07-01,-2.7027027,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-08-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-09-01,2.7777778,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-10-01,2.7027027,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-11-01,21.0526316,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2019-12-01,18.4782609,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-01-01,15.5963303,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-02-01,-4.7619048,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-03-01,-30.8333333,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-04-01,-1.2048193,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-05-01,21.9512195,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-06-01,2.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-07-01,-5.8823529,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-08-01,-10.4166667,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-09-01,6.9767442,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-10-01,-2.173913,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-11-01,-1.1111111,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2020-12-01,13.4831461,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-01-01,16.8316832,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-02-01,-5.0847458,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-03-01,-0.8928571,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-04-01,-1.8018018,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-05-01,-6.4220183,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-06-01,-13.7254902,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-07-01,-4.5454545,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-08-01,-4.7619048,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-09-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-10-01,-10.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2021-11-01,15.2777778,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Days on Market Month-Over-Month in Lincoln, NE (CBSA)",MEDDAYONMARMM30700,Monthly,Not Seasonally Adjusted
2017-07-01,6.0402685,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2017-08-01,4.4303797,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2017-09-01,10.3030303,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2017-10-01,8.7912088,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2017-11-01,7.5757576,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2017-12-01,7.9812207,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-01-01,14.7826087,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-02-01,1.8939394,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-03-01,4.8327138,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-04-01,-24.822695,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-05-01,-27.3584906,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-06-01,2.5974026,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-07-01,1.2658228,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-08-01,8.75,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-09-01,5.7471264,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-10-01,2.173913,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-11-01,5.3191489,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2018-12-01,10.1010101,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-01-01,9.1743119,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-02-01,0.4201681,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-03-01,2.0920502,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-04-01,-36.4754098,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-05-01,-16.1290323,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-06-01,10.7692308,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-07-01,11.1111111,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-08-01,13.75,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-09-01,1.0989011,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-10-01,10.326087,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-11-01,7.3891626,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2019-12-01,18.8073394,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-01-01,2.3166023,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-02-01,6.4150943,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-03-01,-26.2411348,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-04-01,-14.4230769,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-05-01,5.6179775,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-06-01,4.787234,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-07-01,-14.213198,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-08-01,-20.7100592,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-09-01,11.9402985,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-10-01,12.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-11-01,11.9047619,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2020-12-01,13.8297872,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-01-01,-3.7383178,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-02-01,-2.9126214,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-03-01,-2.5,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-04-01,-19.4871795,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-05-01,-19.7452229,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-06-01,-3.1746032,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-07-01,-7.3770492,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-08-01,4.4247788,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-09-01,11.8644068,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-10-01,4.5454545,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2021-11-01,8.6956522,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Days on Market Month-Over-Month in Morgantown, WV (CBSA)",MEDDAYONMARMM34060,Monthly,Not Seasonally Adjusted
2017-07-01,5.8823529,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2017-08-01,2.5252525,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2017-09-01,-0.4926108,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2017-10-01,-3.960396,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2017-11-01,3.0927835,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2017-12-01,6.5326633,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-01-01,1.8867925,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-02-01,-4.1666667,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-03-01,-8.2125604,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-04-01,-13.6842105,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-05-01,0.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-06-01,8.5365854,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-07-01,7.8651685,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-08-01,-2.0833333,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-09-01,6.3829787,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-10-01,2.5,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-11-01,1.9512195,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2018-12-01,10.0478469,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-01-01,-6.9565217,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-02-01,-6.0747664,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-03-01,-9.4527363,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-04-01,-9.8901099,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-05-01,5.4878049,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-06-01,5.2023121,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-07-01,1.6483516,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-08-01,5.9459459,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-09-01,1.0204082,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-10-01,-2.5252525,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-11-01,1.5544041,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
2019-12-01,5.6122449,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Median Days on Market Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",MEDDAYONMARMM34820,Monthly,Not Seasonally Adjusted
