date,Housing Inventory: Price Increased Count,state,msa,city
2019-12-01,184.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-01-01,144.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-02-01,192.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-03-01,192.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-04-01,156.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-05-01,184.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-06-01,404.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-07-01,212.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-08-01,340.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-09-01,580.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-10-01,408.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-11-01,204.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-12-01,460.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-01-01,560.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-02-01,640.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-03-01,660.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-04-01,688.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-05-01,536.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-06-01,220.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-07-01,196.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-08-01,188.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-09-01,184.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-10-01,280.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-11-01,360.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-07-01,-19.12,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-08-01,-25.45,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-09-01,7.32,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-10-01,118.18,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-11-01,-53.13,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-12-01,-26.67,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-01-01,36.36,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-02-01,-4.44,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-03-01,46.51,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-04-01,7.94,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-05-01,-11.76,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-06-01,50.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-07-01,-12.22,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-08-01,-31.65,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-09-01,-29.63,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-10-01,44.74,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-11-01,-43.64,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-12-01,51.61,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-01-01,-6.38,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-02-01,40.91,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-03-01,-8.06,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-04-01,8.77,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-05-01,-29.03,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-06-01,-22.73,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-07-01,20.59,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-08-01,26.83,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-09-01,55.77,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-10-01,-60.49,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-11-01,53.13,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-12-01,-6.12,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-01-01,-21.74,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-02-01,33.33,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-03-01,0.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-04-01,-18.75,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-05-01,17.95,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-06-01,119.57,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-07-01,-47.52,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-08-01,60.38,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-09-01,70.59,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-10-01,-29.66,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-11-01,-50.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-12-01,125.49,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-01-01,21.74,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-02-01,14.29,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-03-01,3.13,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-04-01,4.24,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-05-01,-22.09,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-06-01,-58.96,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-07-01,-10.91,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-08-01,-4.08,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-09-01,-2.13,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-10-01,52.17,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-11-01,28.57,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-07-01,37.5,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-08-01,2.5,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-09-01,29.41,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-10-01,146.15,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-11-01,45.16,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2017-12-01,43.48,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-01-01,-4.26,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-02-01,-10.42,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-03-01,18.87,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-04-01,25.93,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-05-01,25.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-06-01,32.35,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-07-01,43.64,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-08-01,31.71,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-09-01,-13.64,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-10-01,-42.71,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-11-01,-31.11,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2018-12-01,42.42,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-01-01,-2.22,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-02-01,44.19,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-03-01,-9.52,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-04-01,-8.82,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-05-01,-26.67,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-06-01,-62.22,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-07-01,-48.1,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-08-01,-3.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-09-01,113.16,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-10-01,-41.82,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-11-01,58.06,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2019-12-01,-2.13,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-01-01,-18.18,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-02-01,-22.58,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-03-01,-15.79,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-04-01,-37.1,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-05-01,4.55,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-06-01,197.06,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-07-01,29.27,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-08-01,63.46,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-09-01,79.01,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-10-01,218.75,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-11-01,4.08,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2020-12-01,150.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-01-01,288.89,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-02-01,233.33,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-03-01,243.75,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-04-01,341.03,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-05-01,191.3,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-06-01,-45.54,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-07-01,-7.55,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-08-01,-44.71,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-09-01,-68.28,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-10-01,-31.37,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2021-11-01,76.47,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach
2016-07-01,44.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-08-01,24.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-09-01,16.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-10-01,20.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-11-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2016-12-01,28.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-01-01,24.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-02-01,44.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-03-01,52.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-04-01,76.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-05-01,88.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-06-01,112.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-07-01,104.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-08-01,104.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-09-01,88.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-10-01,52.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-11-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-12-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-01-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-02-01,16.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-03-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-04-01,4.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-05-01,4.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-06-01,24.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-07-01,20.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-08-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-09-01,20.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-10-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-11-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-12-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-01-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-02-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-03-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-04-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-05-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-06-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-07-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-08-01,24.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-09-01,44.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-10-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-11-01,4.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-12-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-01-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-02-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-03-01,4.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-04-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-05-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-06-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-07-01,28.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-08-01,24.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-09-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-10-01,20.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-11-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-12-01,16.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-01-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-02-01,24.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-03-01,20.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-04-01,16.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-05-01,16.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-06-01,16.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-07-01,24.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-08-01,20.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-09-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-10-01,12.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-11-01,4.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-07-01,-7.14,NJ,"Trenton-Princeton, NJ",Trenton
2017-08-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-09-01,-15.38,NJ,"Trenton-Princeton, NJ",Trenton
2017-10-01,-40.91,NJ,"Trenton-Princeton, NJ",Trenton
2017-11-01,-84.62,NJ,"Trenton-Princeton, NJ",Trenton
2017-12-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-01-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-02-01,100.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-03-01,-50.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-04-01,-50.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-05-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-06-01,500.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-07-01,-16.67,NJ,"Trenton-Princeton, NJ",Trenton
2018-08-01,-60.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-09-01,150.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-10-01,-40.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-11-01,-33.33,NJ,"Trenton-Princeton, NJ",Trenton
2018-12-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-01-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-02-01,-100.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-03-01,.,NJ,"Trenton-Princeton, NJ",Trenton
2019-04-01,.,NJ,"Trenton-Princeton, NJ",Trenton
2019-05-01,50.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-06-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-07-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-08-01,100.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-09-01,83.33,NJ,"Trenton-Princeton, NJ",Trenton
2019-10-01,-81.82,NJ,"Trenton-Princeton, NJ",Trenton
2019-11-01,-50.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-12-01,100.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-01-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-02-01,50.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-03-01,-66.67,NJ,"Trenton-Princeton, NJ",Trenton
2020-04-01,100.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-05-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-06-01,50.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-07-01,133.33,NJ,"Trenton-Princeton, NJ",Trenton
2020-08-01,-14.29,NJ,"Trenton-Princeton, NJ",Trenton
2020-09-01,-50.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-10-01,66.67,NJ,"Trenton-Princeton, NJ",Trenton
2020-11-01,-40.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-12-01,33.33,NJ,"Trenton-Princeton, NJ",Trenton
2021-01-01,-25.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-02-01,100.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-03-01,-16.67,NJ,"Trenton-Princeton, NJ",Trenton
2021-04-01,-20.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-05-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-06-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-07-01,50.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-08-01,-16.67,NJ,"Trenton-Princeton, NJ",Trenton
2021-09-01,-60.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-10-01,50.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-11-01,-66.67,NJ,"Trenton-Princeton, NJ",Trenton
2017-07-01,136.36,NJ,"Trenton-Princeton, NJ",Trenton
2017-08-01,333.33,NJ,"Trenton-Princeton, NJ",Trenton
2017-09-01,450.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-10-01,160.0,NJ,"Trenton-Princeton, NJ",Trenton
2017-11-01,-33.33,NJ,"Trenton-Princeton, NJ",Trenton
2017-12-01,-71.43,NJ,"Trenton-Princeton, NJ",Trenton
2018-01-01,-66.67,NJ,"Trenton-Princeton, NJ",Trenton
2018-02-01,-63.64,NJ,"Trenton-Princeton, NJ",Trenton
2018-03-01,-84.62,NJ,"Trenton-Princeton, NJ",Trenton
2018-04-01,-94.74,NJ,"Trenton-Princeton, NJ",Trenton
2018-05-01,-95.45,NJ,"Trenton-Princeton, NJ",Trenton
2018-06-01,-78.57,NJ,"Trenton-Princeton, NJ",Trenton
2018-07-01,-80.77,NJ,"Trenton-Princeton, NJ",Trenton
2018-08-01,-92.31,NJ,"Trenton-Princeton, NJ",Trenton
2018-09-01,-77.27,NJ,"Trenton-Princeton, NJ",Trenton
2018-10-01,-76.92,NJ,"Trenton-Princeton, NJ",Trenton
2018-11-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2018-12-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-01-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-02-01,-100.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-03-01,-100.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-04-01,100.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-05-01,200.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-06-01,-50.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-07-01,-40.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-08-01,200.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-09-01,120.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-10-01,-33.33,NJ,"Trenton-Princeton, NJ",Trenton
2019-11-01,-50.0,NJ,"Trenton-Princeton, NJ",Trenton
2019-12-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-01-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-02-01,.,NJ,"Trenton-Princeton, NJ",Trenton
2020-03-01,.,NJ,"Trenton-Princeton, NJ",Trenton
2020-04-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-05-01,-33.33,NJ,"Trenton-Princeton, NJ",Trenton
2020-06-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-07-01,133.33,NJ,"Trenton-Princeton, NJ",Trenton
2020-08-01,0.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-09-01,-72.73,NJ,"Trenton-Princeton, NJ",Trenton
2020-10-01,150.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-11-01,200.0,NJ,"Trenton-Princeton, NJ",Trenton
2020-12-01,100.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-01-01,50.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-02-01,100.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-03-01,400.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-04-01,100.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-05-01,100.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-06-01,33.33,NJ,"Trenton-Princeton, NJ",Trenton
2021-07-01,-14.29,NJ,"Trenton-Princeton, NJ",Trenton
2021-08-01,-16.67,NJ,"Trenton-Princeton, NJ",Trenton
2021-09-01,-33.33,NJ,"Trenton-Princeton, NJ",Trenton
2021-10-01,-40.0,NJ,"Trenton-Princeton, NJ",Trenton
2021-11-01,-66.67,NJ,"Trenton-Princeton, NJ",Trenton
2016-07-01,12.0,NE,"Lincoln, NE",Lincoln
2016-08-01,20.0,NE,"Lincoln, NE",Lincoln
2016-09-01,8.0,NE,"Lincoln, NE",Lincoln
2016-10-01,12.0,NE,"Lincoln, NE",Lincoln
2016-11-01,4.0,NE,"Lincoln, NE",Lincoln
2016-12-01,8.0,NE,"Lincoln, NE",Lincoln
2017-01-01,8.0,NE,"Lincoln, NE",Lincoln
2017-02-01,8.0,NE,"Lincoln, NE",Lincoln
2017-03-01,24.0,NE,"Lincoln, NE",Lincoln
2017-04-01,12.0,NE,"Lincoln, NE",Lincoln
2017-05-01,24.0,NE,"Lincoln, NE",Lincoln
2017-06-01,12.0,NE,"Lincoln, NE",Lincoln
2017-07-01,0.0,NE,"Lincoln, NE",Lincoln
2017-08-01,12.0,NE,"Lincoln, NE",Lincoln
2017-09-01,16.0,NE,"Lincoln, NE",Lincoln
2017-10-01,12.0,NE,"Lincoln, NE",Lincoln
2017-11-01,0.0,NE,"Lincoln, NE",Lincoln
2017-12-01,8.0,NE,"Lincoln, NE",Lincoln
2018-01-01,12.0,NE,"Lincoln, NE",Lincoln
2018-02-01,12.0,NE,"Lincoln, NE",Lincoln
2018-03-01,12.0,NE,"Lincoln, NE",Lincoln
2018-04-01,8.0,NE,"Lincoln, NE",Lincoln
2018-05-01,12.0,NE,"Lincoln, NE",Lincoln
2018-06-01,12.0,NE,"Lincoln, NE",Lincoln
2018-07-01,16.0,NE,"Lincoln, NE",Lincoln
2018-08-01,20.0,NE,"Lincoln, NE",Lincoln
2018-09-01,4.0,NE,"Lincoln, NE",Lincoln
2018-10-01,8.0,NE,"Lincoln, NE",Lincoln
2018-11-01,8.0,NE,"Lincoln, NE",Lincoln
2018-12-01,4.0,NE,"Lincoln, NE",Lincoln
2019-01-01,8.0,NE,"Lincoln, NE",Lincoln
2019-02-01,4.0,NE,"Lincoln, NE",Lincoln
2019-03-01,100.0,NE,"Lincoln, NE",Lincoln
