date,Housing Inventory: Pending Listing Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-06-01,-13.33,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2018-07-01,5.77,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2018-08-01,1.82,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2018-09-01,5.36,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2018-10-01,5.08,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2018-11-01,-11.29,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2018-12-01,-20.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-01-01,-4.55,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-02-01,21.43,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-03-01,3.92,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-04-01,3.77,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-05-01,5.45,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-06-01,-5.17,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-07-01,9.09,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-08-01,0.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-09-01,1.67,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-10-01,-8.2,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-11-01,5.36,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2019-12-01,-23.73,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-01-01,248.89,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-02-01,14.65,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-03-01,13.33,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-04-01,-12.75,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-05-01,9.55,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-06-01,14.87,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-07-01,5.36,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-08-01,-0.42,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-09-01,-8.51,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-10-01,0.93,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-11-01,-2.76,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2020-12-01,-3.79,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-01-01,-15.27,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-02-01,-0.58,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-03-01,-3.51,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-04-01,-25.45,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-05-01,-23.58,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-06-01,-3.19,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-07-01,-5.49,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-08-01,3.49,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-09-01,82.02,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-10-01,14.2,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2021-11-01,-3.78,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count Month-Over-Month in Pueblo, CO (CBSA)",PENLISCOUMM39380,Monthly,Not Seasonally Adjusted
2017-07-01,-7.63,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2017-08-01,-3.28,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2017-09-01,-6.91,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2017-10-01,-10.92,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2017-11-01,8.17,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2017-12-01,-0.15,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-01-01,-4.54,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-02-01,34.23,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-03-01,8.5,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-04-01,1.31,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-05-01,-1.72,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-06-01,-13.01,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-07-01,-10.8,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-08-01,-6.76,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-09-01,-3.47,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-10-01,-0.94,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-11-01,-4.74,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2018-12-01,-3.32,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-01-01,0.17,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-02-01,28.25,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-03-01,18.69,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-04-01,11.59,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-05-01,-8.17,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-06-01,-10.76,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-07-01,-3.2,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-08-01,-1.52,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-09-01,-8.13,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-10-01,-4.35,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-11-01,4.7,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2019-12-01,-6.03,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-01-01,0.9,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-02-01,43.49,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-03-01,10.21,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-04-01,-36.01,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-05-01,7.02,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-06-01,37.7,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-07-01,11.51,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-08-01,-3.65,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-09-01,2.68,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-10-01,3.42,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-11-01,-0.43,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2020-12-01,-6.99,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-01-01,-1.78,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-02-01,32.31,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-03-01,16.11,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-04-01,-6.47,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-05-01,-9.18,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-06-01,-5.42,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-07-01,-7.44,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-08-01,-3.35,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-09-01,-1.3,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-10-01,2.46,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2021-11-01,1.63,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count Month-Over-Month in Punta Gorda, FL (CBSA)",PENLISCOUMM39460,Monthly,Not Seasonally Adjusted
2017-07-01,-0.97,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2017-08-01,-62.3,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2017-09-01,-8.91,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2017-10-01,-8.2,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2017-11-01,-8.59,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2017-12-01,-3.38,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-01-01,-14.79,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-02-01,34.25,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-03-01,2.04,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-04-01,24.67,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-05-01,8.02,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-06-01,-4.95,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-07-01,157.29,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-08-01,-4.25,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-09-01,-8.56,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-10-01,-8.44,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-11-01,-0.51,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2018-12-01,-21.32,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-01-01,-7.74,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-02-01,9.09,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-03-01,26.92,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-04-01,20.2,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-05-01,12.39,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-06-01,-4.67,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-07-01,-2.25,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-08-01,-3.61,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-09-01,-7.49,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-10-01,-9.11,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-11-01,-3.71,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2019-12-01,-13.37,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2020-01-01,-16.62,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2020-02-01,21.53,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2020-03-01,28.26,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2020-04-01,-8.45,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2020-05-01,16.33,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2020-06-01,20.47,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2020-07-01,5.25,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2020-08-01,-5.33,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2020-09-01,-1.88,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
2020-10-01,-4.28,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count Month-Over-Month in Rockford, IL (CBSA)",PENLISCOUMM40420,Monthly,Not Seasonally Adjusted
