date,Average Hourly Earnings of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2016-03-01,26.808612608930396,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2016-04-01,26.9101204159934,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2016-05-01,27.514575734649895,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2016-06-01,27.100224677371997,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2016-07-01,27.2072754343084,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2016-08-01,27.257521891985803,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2016-09-01,27.1643515312817,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2016-10-01,27.569987736275102,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2016-11-01,27.4456443853493,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2016-12-01,27.424972154088604,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-01-01,27.9307919255031,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-02-01,27.5715305651732,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-03-01,27.6336330701545,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-04-01,28.1187510459966,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-05-01,27.7837409617262,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-06-01,27.7849231319023,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-07-01,28.0443506547985,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-08-01,27.930131093143398,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-09-01,28.3097205097433,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-10-01,28.3985121860685,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-11-01,28.108368752039198,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2017-12-01,28.432346659724196,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-01-01,28.5344639142619,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-02-01,28.784818274929698,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-03-01,28.793932224573602,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-04-01,29.3477901683319,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-05-01,28.996202862242697,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-06-01,29.0520820057836,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-07-01,29.1839369368153,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-08-01,28.9274780065491,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-09-01,29.6917525201083,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-10-01,29.1232928065316,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-11-01,28.835246568238897,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2018-12-01,29.076148406364798,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-01-01,29.182690434484602,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-02-01,28.988200054439897,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-03-01,29.2328037914222,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-04-01,29.1449871917506,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-05-01,29.113419668315302,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-06-01,29.4523960118801,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-07-01,28.8476031887562,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-08-01,28.8887950031102,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-09-01,29.150687817014298,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-10-01,29.0735404186898,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-11-01,29.054482668884802,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2019-12-01,29.3956052502693,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-01-01,29.291297228165803,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-02-01,29.409923081090604,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-03-01,29.538034649126395,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-04-01,31.133648396981002,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-05-01,30.3773108292241,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-06-01,30.120098028998605,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-07-01,30.1021246663621,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-08-01,30.498115385241103,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-09-01,30.258052243063396,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-10-01,30.3184340058854,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-11-01,30.812048349064103,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2020-12-01,30.582132351900395,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2021-01-01,30.643978597466102,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2021-02-01,30.1324997115629,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2021-03-01,29.8872273817568,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2021-04-01,30.013173146995396,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2021-05-01,30.261375829194304,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2021-06-01,30.4934567141408,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2021-07-01,30.8985684871204,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2021-08-01,31.363590513522,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2021-09-01,31.0858744791787,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2021-10-01,31.330074644352198,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Average Hourly Earnings of All Employees: Total Private in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120600500000003SA,Monthly,Seasonally Adjusted
2007-01-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-02-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-03-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-04-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-05-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-06-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-07-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-08-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-09-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-10-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-11-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2007-12-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-01-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-02-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-03-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-04-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-05-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-06-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-07-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-08-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-09-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-10-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-11-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2008-12-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-01-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-02-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-03-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-04-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-05-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-06-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-07-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-08-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-09-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-10-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-11-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2009-12-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2010-01-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2010-02-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2010-03-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2010-04-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2010-05-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2010-06-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2010-07-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2010-08-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2010-09-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
2010-10-01,.,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Average Hourly Earnings of All Employees: Total Private in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200500000003SA,Monthly,Seasonally Adjusted
